mes_registro,periodo_registro,entidad_registro,municipio_registro,ubicacion_establecimiento,total_trabajadores,total_hombres,total_mujeres,total_no_especificado,actividad_economica,motivo_convenio,modalidad_contrato,clase_contrato,monto_pago,estatus_expediente
septiembre,2025,Nuevo Leon ,Monterrey,MONTERREY,1,1,0,0,Instituciones de intermediacion crediticia y financiera no bursatil,Despido,con contrato,individual,110000,con conciliacion 
septiembre,2025,Nuevo Leon ,Monterrey,SANTA CATARINA,1,0,1,0,Servicios de limpieza,Despido,con contrato,individual,10000,con conciliacion 
septiembre,2025,Nuevo Leon ,Monterrey,MONTERREY,1,0,1,0,Servicios de limpieza,Despido,con contrato,individual,3500,con conciliacion 
septiembre,2025,Nuevo Leon ,Monterrey,Apodaca,1,0,1,0,Servicios de preparacion de alimentos y bebidas,Despido,con contrato,individual,10000,con conciliacion 
septiembre,2025,Nuevo Leon ,Monterrey,MONTERREY,4,4,0,0,fabricacion de maquinaria y equipo para la industria metalmecanica,Despido,con contrato,individual,780000,con conciliacion 
septiembre,2025,Nuevo Leon ,Monterrey,GUADALUPE,1,1,0,0,Instalaciones electricas en construcciones,Despido,con contrato,individual,20000,con conciliacion 
septiembre,2025,Nuevo Leon ,Monterrey,Apodaca,1,0,1,0,Autotransporte de carga general,Despido,con contrato,individual,55000,con conciliacion 
septiembre,2025,Nuevo Leon ,Monterrey,MONTERREY,1,1,0,0,Comercio al por menor en supermercados,Despido,con contrato,individual,47000,con conciliacion 
septiembre,2025,Nuevo Leon ,Monterrey,Apodaca,1,1,0,0,Servicios de comedor para empresas e instituciones,Despido,con contrato,individual,33000,con conciliacion 
septiembre,2025,Nuevo Leon ,Monterrey,SAN NICOLAS DE LOS GARZA,1,1,0,0,Comercio al por mayor de otros alimentos,Despido,con contrato,individual,53000,con conciliacion 
septiembre,2025,Nuevo Leon ,Monterrey,MONTERREY,1,0,1,0,"Servicios de casetas telefonicas, recepcion de llamadas y promocion por telefono",Despido,con contrato,individual,25000,con conciliacion 
septiembre,2025,Nuevo Leon ,Monterrey,MONTERREY,1,0,1,0,Otros servicios de limpieza,Despido,con contrato,individual,24000,con conciliacion 
septiembre,2025,Nuevo Leon ,Monterrey,Apodaca,1,0,1,0,Comercio al por menor en minisupers,Despido,con contrato,individual,27500,con conciliacion 
septiembre,2025,Nuevo Leon ,Monterrey,MONTERREY,1,1,0,0,"Servicios profesionales, cientificos y tecnicos",Pago de prestaciones,con contrato,individual,8011.09,con conciliacion 
septiembre,2025,Nuevo Leon ,Monterrey,SANTA CATARINA,1,0,1,0,"fabricacion de maquinaria y equipo para las industrias manufactureras, excepto la metalmecanica",Despido,con contrato,individual,34000,con conciliacion 
septiembre,2025,Nuevo Leon ,Monterrey,MONTERREY,1,1,0,0,"Servicios de investigacion, proteccion y seguridad",Despido,con contrato,individual,5500,con conciliacion 
septiembre,2025,Nuevo Leon ,Monterrey,Apodaca,1,1,0,0,edificacion,Despido,con contrato,individual,35000,con conciliacion 
septiembre,2025,Nuevo Leon ,Monterrey,MONTERREY,4,4,0,0,construccion de obras de ingenieria civil,Despido,con contrato,individual,60000,con conciliacion 
septiembre,2025,Nuevo Leon ,Monterrey,MONTERREY,1,1,0,0,"Servicios de investigacion, proteccion y seguridad",Despido,con contrato,individual,19927.63,con conciliacion 
